donor_id,name,age,gender,blood_group,zone,latitude,longitude,phone_number,total_donations,last_donation_date,days_since_last_donation,donation_frequency_days,availability_status,eligible_to_donate,responded_last_emergency,geo_cluster
DNR01717,Sneha Naidu,30,Male,O+,Zone_D_Cottage_Hospital,8.535311,77.048889,9348779766,5,2025-03-22,481.0,146.0,Available,1,1,0
DNR01718,Isha Sharma,18,Female,O+,Zone_E_Community_Clinic,8.518526,76.966191,9490250763,4,2025-10-25,264.0,109.0,Available,1,0,0
DNR01719,Anil Reddy,29,Male,O+,Zone_C_City_Hospital,8.454074,76.951816,9448709567,3,2024-04-30,807.0,116.0,Temporarily Unavailable,1,1,3
DNR01720,Ravi Joseph,28,Male,O+,Zone_A_General_Hospital,8.517268,77.029635,9610386386,7,2026-05-11,66.0,130.0,Available,0,1,0
DNR01721,Krishna Sheikh,26,Female,B+,Zone_D_Cottage_Hospital,8.689231,76.790257,9283396760,3,2025-03-31,472.0,107.0,Available,1,1,4
DNR01722,Anika Mishra,32,Male,O+,Zone_C_City_Hospital,8.502703,77.005684,9717056083,4,2024-11-05,618.0,97.0,Available,1,1,0
DNR01723,Ishaan Mathew,21,Male,B+,Zone_A_General_Hospital,8.559144,76.835901,9977840731,3,2025-05-27,415.0,166.0,Not Available,1,0,1
DNR01724,Ayesha Bose,30,Male,B+,Zone_A_General_Hospital,8.576189,77.027324,9697161367,4,2025-08-17,333.0,161.0,Available,1,1,0
DNR01725,Ali Pillai,26,Male,O-,Zone_C_City_Hospital,8.471115,76.957053,9594967982,4,2025-01-17,545.0,108.0,Available,1,1,3
DNR01726,Anil Panicker,41,Female,B+,Zone_D_Cottage_Hospital,8.542669,76.918937,9766659283,4,2025-11-14,244.0,121.0,Available,1,1,4
DNR01727,Meera Varghese,33,Male,A+,Zone_B_Medical_College,8.520651,76.938947,9512119784,5,2025-03-10,493.0,119.0,Available,1,1,3
DNR01728,Arjun Khan,18,Male,B+,Zone_B_Medical_College,8.518928,76.856322,9845241098,3,2024-04-04,833.0,120.0,Available,1,1,1
DNR01729,Kiran Fernandes,40,Female,O+,Zone_D_Cottage_Hospital,8.613026,76.895214,9945385686,5,2024-12-13,580.0,102.0,Available,1,1,4
DNR01730,Amit Varghese,25,Male,B+,Zone_B_Medical_College,8.560203,76.857838,9811474491,2,2026-01-20,177.0,140.0,Available,1,0,1
DNR01731,Hassan Pillai,23,Female,A-,Zone_E_Community_Clinic,8.568977,76.861705,9622515312,6,2024-03-12,856.0,108.0,Available,1,1,4
DNR01732,Krishna Panicker,33,Male,O+,Zone_E_Community_Clinic,8.467483,76.984592,9597044149,0,,,,Available,1,1,2
DNR01733,Rahul Varghese,45,Male,B+,Zone_A_General_Hospital,8.481141,76.895008,9578047288,7,2024-03-27,841.0,79.0,Available,1,1,3
DNR01734,Diya Verma,51,Female,B+,Zone_D_Cottage_Hospital,8.52515,76.901303,9742375910,7,2026-05-06,71.0,96.0,Available,0,0,3
DNR01735,Reyansh Naidu,27,Male,A+,Zone_E_Community_Clinic,8.51239,76.912118,9980324126,3,2024-05-18,789.0,153.0,Available,1,0,3
DNR01736,Ramesh Khan,18,Male,AB-,Zone_D_Cottage_Hospital,8.562285,76.855607,9808846515,6,2024-09-24,660.0,94.0,Available,1,0,1
DNR01737,Vihaan Pillai,18,Female,O-,Zone_B_Medical_College,8.550696,76.973192,9249160711,3,2024-04-01,836.0,123.0,Temporarily Unavailable,1,1,0
DNR01738,Jessy Panicker,29,Female,O+,Zone_A_General_Hospital,8.470349,76.927202,9257545151,4,2024-06-01,775.0,112.0,Available,1,1,3
DNR01739,Hassan Sharma,49,Female,A+,Zone_D_Cottage_Hospital,8.695162,76.996262,9412999235,6,2025-01-18,544.0,150.0,Available,1,1,4
DNR01740,Ramesh Chandran,27,Female,O+,Zone_E_Community_Clinic,8.472982,76.888186,9310095433,2,2025-04-15,457.0,132.0,Available,1,1,3
DNR01741,Kavya Naidu,30,Male,B+,Zone_C_City_Hospital,8.449129,76.867388,9712329631,7,2025-09-13,306.0,176.0,Available,1,0,3
DNR01742,Thomas Jain,44,Male,O+,Zone_C_City_Hospital,8.43736,76.836094,9870722451,6,2025-04-27,445.0,116.0,Available,1,1,3
DNR01743,Jose Sheikh,32,Male,O+,Zone_A_General_Hospital,8.446075,76.926945,9108717978,2,2024-11-27,596.0,191.0,Available,1,1,3
DNR01744,Radha Mathew,46,Male,B+,Zone_D_Cottage_Hospital,8.435579,76.9272,9236961886,4,2024-03-01,867.0,163.0,Available,1,1,3
DNR01745,Steven Verma,22,Female,O+,Zone_A_General_Hospital,8.52882,76.954042,9689360922,1,2025-07-03,378.0,,Available,1,1,0
DNR01746,Vihaan Nair,32,Female,B+,Zone_E_Community_Clinic,8.442982,76.962018,9485735987,3,2024-03-28,840.0,202.0,Available,1,1,2
DNR01747,Krishna Chatterjee,34,Male,B+,Zone_C_City_Hospital,8.442662,76.935779,9133484360,5,2024-02-11,886.0,75.0,Available,1,1,3
DNR01748,Meera Fernandes,38,Female,O+,Zone_E_Community_Clinic,8.575925,76.949336,9771318744,7,2025-06-08,403.0,60.0,Not Available,1,1,4
DNR01749,Rahul Krishnan,39,Male,A+,Zone_D_Cottage_Hospital,8.673459,76.850422,9509702344,5,2025-05-27,415.0,136.0,Temporarily Unavailable,1,0,4
DNR01750,Deepak Varghese,27,Female,A+,Zone_B_Medical_College,8.581141,76.912329,9286197687,1,2024-09-06,678.0,,Temporarily Unavailable,1,0,4
DNR01751,Priya Sharma,28,Male,O+,Zone_B_Medical_College,8.558062,76.923333,9512955792,2,2024-12-25,568.0,78.0,Temporarily Unavailable,1,0,4
DNR01752,Alice Jain,39,Male,O+,Zone_C_City_Hospital,8.52465,77.031538,9548003203,7,2024-03-08,860.0,74.0,Not Available,1,0,0
DNR01753,Rohan Verma,30,Male,B+,Zone_B_Medical_College,8.578041,76.93425,9112458366,7,2026-03-01,137.0,177.0,Available,1,1,4
DNR01754,Arjun Rao,33,Female,AB+,Zone_A_General_Hospital,8.535082,76.930665,9874532101,5,2026-02-19,147.0,136.0,Available,1,1,4
DNR01755,Jessy Joseph,38,Male,A+,Zone_D_Cottage_Hospital,8.447263,76.896638,9190906681,3,2026-02-27,139.0,60.0,Available,1,1,3
DNR01756,Ishaan Rao,25,Male,A+,Zone_D_Cottage_Hospital,8.543006,76.966672,9589657032,1,2024-02-17,880.0,,Available,1,0,0
DNR01757,Anna Bose,21,Male,O+,Zone_E_Community_Clinic,8.473933,76.97533,9769207967,1,2025-05-07,435.0,,Available,1,1,2
DNR01758,Diya Thomas,28,Female,B+,Zone_E_Community_Clinic,8.352826,77.009041,9692759204,4,2025-05-08,434.0,156.0,Temporarily Unavailable,1,0,2
DNR01759,Maria Thomas,28,Female,B+,Zone_D_Cottage_Hospital,8.61245,76.917712,9342387465,4,2025-07-18,363.0,158.0,Not Available,1,0,4
DNR01760,Diya Fernandes,28,Female,B+,Zone_E_Community_Clinic,8.505083,76.994832,9107977894,0,,,,Available,1,1,0
DNR01761,Swati Joseph,37,Male,AB-,Zone_B_Medical_College,8.50469,76.991494,9638727202,5,2024-07-17,729.0,160.0,Available,1,1,0
DNR01762,Saanvi Fernandes,34,Male,O+,Zone_E_Community_Clinic,8.565766,76.903024,9494031067,7,2024-12-03,590.0,88.0,Temporarily Unavailable,1,0,4
DNR01763,Aditya Menon,33,Male,A+,Zone_E_Community_Clinic,8.52163,77.043598,9856861869,2,2025-03-09,494.0,115.0,Available,1,1,0
DNR01764,Suresh Kumar,21,Female,B+,Zone_E_Community_Clinic,8.527444,76.895353,9841415799,4,2025-03-10,493.0,160.0,Available,1,0,3
DNR01765,Sai Sharma,18,Male,A+,Zone_E_Community_Clinic,8.560008,76.949453,9905931508,7,2024-02-18,879.0,67.0,Available,1,0,0
DNR01766,Nida Gupta,30,Male,B+,Zone_D_Cottage_Hospital,8.544535,76.932158,9184003766,3,2025-02-02,529.0,129.0,Available,1,1,4
DNR01767,Divya Yadav,40,Male,O+,Zone_E_Community_Clinic,8.485404,76.959706,9363315107,6,2026-04-17,90.0,117.0,Temporarily Unavailable,1,1,3
DNR01768,Priya Rao,31,Male,O+,Zone_A_General_Hospital,8.630287,77.146823,9780416949,8,2024-08-15,700.0,62.0,Available,1,1,0
DNR01769,Shreya Bose,43,Male,A+,Zone_E_Community_Clinic,8.613773,76.91706,9758245742,2,2025-08-31,319.0,60.0,Not Available,1,0,4
DNR01770,Vihaan Yadav,31,Male,AB+,Zone_C_City_Hospital,8.441826,76.952392,9935937148,3,2025-01-15,547.0,114.0,Available,1,1,3
DNR01771,Aarav Joseph,44,Female,A+,Zone_D_Cottage_Hospital,8.552292,76.847999,9603834447,4,2025-02-07,524.0,89.0,Available,1,1,1
DNR01772,Swati Pandey,24,Male,O+,Zone_C_City_Hospital,8.450391,76.873385,9478939097,3,2025-05-11,431.0,129.0,Available,1,0,3
DNR01773,Jacob Verma,38,Male,B+,Zone_C_City_Hospital,8.491645,77.076928,9137931259,2,2026-01-26,171.0,120.0,Available,1,1,2
DNR01774,Fatima Jain,18,Male,B-,Zone_E_Community_Clinic,8.54552,77.03755,9426493578,5,2024-06-09,767.0,148.0,Available,1,1,0
DNR01775,Imran Bose,36,Female,B+,Zone_E_Community_Clinic,8.532799,76.868544,9165946817,2,2025-10-23,266.0,147.0,Available,1,1,1
DNR01776,Muhammad Joseph,28,Female,AB-,Zone_E_Community_Clinic,8.518412,76.998416,9715103737,7,2026-01-24,173.0,144.0,Available,1,1,0
DNR01777,Vihaan Naidu,30,Male,O+,Zone_C_City_Hospital,8.482945,76.937924,9891755830,5,2024-04-09,828.0,120.0,Available,1,1,3
DNR01778,Radha Nair,26,Male,A+,Zone_C_City_Hospital,8.488073,77.14084,9188594622,4,2025-03-07,496.0,193.0,Temporarily Unavailable,1,1,2
DNR01779,Ishaan Mathew,27,Female,O+,Zone_A_General_Hospital,8.531131,76.942255,9941558920,3,2024-02-26,871.0,138.0,Temporarily Unavailable,1,0,0
DNR01780,Saanvi Gupta,30,Male,B+,Zone_B_Medical_College,8.561351,77.005187,9401691319,5,2024-10-24,630.0,93.0,Available,1,1,0
DNR01781,Saanvi Chatterjee,42,Male,O+,Zone_C_City_Hospital,8.543001,77.093846,9896103507,4,2026-07-02,14.0,145.0,Available,0,1,0
DNR01782,Krishna Chandran,21,Male,A-,Zone_B_Medical_College,8.520856,76.887068,9893460026,12,2024-11-18,605.0,189.0,Available,1,1,3
DNR01783,Rohan Naidu,18,Male,AB+,Zone_D_Cottage_Hospital,8.639242,76.899053,9967412340,4,2025-07-03,378.0,162.0,Available,1,1,4
DNR01784,Diya Gupta,19,Male,A+,Zone_B_Medical_College,8.618413,76.901441,9294142387,1,2025-03-07,496.0,,Temporarily Unavailable,1,1,4
DNR01785,Jacob Mathew,34,Female,A+,Zone_A_General_Hospital,8.599254,76.981613,9190625378,6,2025-07-30,351.0,157.0,Available,1,1,0
DNR01786,Rohan Chandran,28,Male,AB+,Zone_B_Medical_College,8.549751,76.960735,9632520406,4,2024-03-11,857.0,211.0,Available,1,1,0
DNR01787,Sara Fernandes,29,Female,O+,Zone_D_Cottage_Hospital,8.511251,76.81662,9809386103,6,2025-11-15,243.0,107.0,Available,1,0,1
DNR01788,Manoj Pandey,30,Male,O+,Zone_B_Medical_College,8.526496,76.88425,9720362276,3,2025-12-13,215.0,183.0,Available,1,1,3
DNR01789,Imran Sen,38,Female,A+,Zone_C_City_Hospital,8.571646,76.829263,9789622604,2,2026-05-22,55.0,146.0,Available,0,0,1
DNR01790,Riya Mishra,40,Female,O+,Zone_A_General_Hospital,8.42336,76.931886,9279959558,2,2026-05-24,53.0,128.0,Available,0,1,3
DNR01791,Ravi Ahmed,27,Female,O+,Zone_D_Cottage_Hospital,8.581391,76.878298,9611386978,3,2025-09-11,308.0,60.0,Available,1,1,4
DNR01792,Farhan Mishra,36,Male,O+,Zone_E_Community_Clinic,8.448543,77.027058,9507807998,5,2025-11-19,239.0,124.0,Not Available,1,1,2
DNR01793,Zara Krishnan,19,Female,A+,Zone_D_Cottage_Hospital,8.554525,76.7572,9381991615,5,2025-03-18,485.0,88.0,Temporarily Unavailable,1,1,1
DNR01794,Rohan Mathew,53,Female,A-,Zone_D_Cottage_Hospital,8.514871,76.791154,9410088282,2,2026-07-04,12.0,124.0,Available,0,0,1
DNR01795,Elizabeth Bose,24,Female,B+,Zone_D_Cottage_Hospital,8.562068,77.015032,9828526750,7,2025-06-20,391.0,114.0,Temporarily Unavailable,1,0,0
DNR01796,Rahul Mathew,28,Female,AB+,Zone_A_General_Hospital,8.55044,76.942554,9670471890,2,2026-04-08,99.0,89.0,Available,1,0,0
DNR01797,Muhammad Sheikh,20,Male,O+,Zone_D_Cottage_Hospital,8.619275,76.89336,9800150455,4,2024-10-29,625.0,91.0,Available,1,1,4
DNR01798,Steven Gupta,51,Male,AB+,Zone_C_City_Hospital,8.466389,76.919215,9386783352,7,2025-10-13,276.0,154.0,Not Available,1,1,3
DNR01799,Jacob Kumar,36,Male,A+,Zone_C_City_Hospital,8.477195,76.916286,9727255103,5,2024-09-14,670.0,113.0,Available,1,1,3
DNR01800,Anil Thomas,35,Male,B+,Zone_B_Medical_College,8.491709,76.959793,9821436234,6,2024-06-25,751.0,142.0,Available,1,0,3
DNR01801,Kiran Mishra,26,Male,B+,Zone_B_Medical_College,8.570436,76.908259,9462287576,9,2025-01-30,532.0,108.0,Available,1,1,4
DNR01802,Zara Krishnan,40,Male,B-,Zone_B_Medical_College,8.561691,76.952248,9687994511,4,2025-08-30,320.0,138.0,Available,1,1,0
DNR01803,Aarav Naidu,33,Female,A+,Zone_A_General_Hospital,8.496795,77.080616,9172962860,2,2024-03-17,851.0,121.0,Available,1,1,2
DNR01804,Aarav Fernandes,18,Female,AB+,Zone_A_General_Hospital,8.528165,77.005076,9211569592,4,2025-01-25,537.0,146.0,Available,1,1,0
DNR01805,Zara Thomas,31,Male,A+,Zone_C_City_Hospital,8.525155,76.950844,9878731965,4,2025-12-04,224.0,97.0,Not Available,1,0,0
DNR01806,Anika Gupta,25,Male,O+,Zone_B_Medical_College,8.623498,76.907621,9125448191,8,2026-06-12,34.0,83.0,Temporarily Unavailable,0,1,4
DNR01807,Radha Pillai,29,Female,A-,Zone_A_General_Hospital,8.448348,76.883179,9805024801,2,2024-11-15,608.0,114.0,Temporarily Unavailable,1,1,3
DNR01808,Anna Sen,45,Male,O+,Zone_B_Medical_College,8.395773,76.877827,9785136281,7,2024-11-10,613.0,143.0,Available,1,1,3
DNR01809,Krishna Krishnan,21,Male,O+,Zone_A_General_Hospital,8.522476,77.028488,9749276419,4,2026-04-19,88.0,60.0,Available,0,1,0
DNR01810,Ishaan Ahmed,28,Male,A+,Zone_E_Community_Clinic,8.545334,76.884846,9298393790,1,2024-04-15,822.0,,Available,1,0,4
DNR01811,Anna Kumar,30,Female,AB+,Zone_B_Medical_College,8.419295,76.962012,9416290643,7,2025-10-30,259.0,96.0,Available,1,1,2
DNR01812,Ravi Naidu,32,Female,O+,Zone_A_General_Hospital,8.567721,76.917804,9586881528,4,2024-09-30,654.0,80.0,Available,1,1,4
DNR01813,Elizabeth Gupta,18,Male,O+,Zone_D_Cottage_Hospital,8.574758,76.875503,9816807711,5,2024-08-07,708.0,127.0,Available,1,1,4
DNR01814,Nida Mishra,21,Female,O+,Zone_C_City_Hospital,8.429199,76.958401,9273909699,2,2025-10-26,263.0,100.0,Available,1,1,2
DNR01815,Nida Pillai,45,Male,AB-,Zone_C_City_Hospital,8.403526,77.036226,9166987938,4,2024-05-12,795.0,88.0,Available,1,1,2
DNR01816,Ramesh Ahmed,38,Female,B+,Zone_C_City_Hospital,8.423323,76.923801,9377281586,4,2026-05-16,61.0,116.0,Temporarily Unavailable,0,0,3
DNR01817,Maria Gupta,44,Female,B+,Zone_B_Medical_College,8.468827,76.889892,9174516050,6,2025-04-21,451.0,130.0,Available,1,1,3
DNR01818,Pooja Jain,33,Male,A+,Zone_B_Medical_College,8.596396,76.871213,9521588025,2,2024-10-30,624.0,108.0,Available,1,1,4
DNR01819,Diya Rao,49,Male,A+,Zone_D_Cottage_Hospital,8.595146,76.872554,9254482024,2,2026-03-27,111.0,93.0,Not Available,1,0,4
DNR01820,Shreya Mishra,46,Female,O+,Zone_D_Cottage_Hospital,8.542365,76.872126,9759241286,5,2025-12-05,223.0,147.0,Available,1,1,1
DNR01821,Ali Kumar,42,Female,O+,Zone_D_Cottage_Hospital,8.485979,76.890803,9378095116,1,2024-07-14,732.0,,Available,1,1,3
DNR01822,Reyansh Menon,44,Male,B+,Zone_A_General_Hospital,8.455923,77.036403,9713476544,9,2026-05-05,72.0,95.0,Not Available,0,1,2
DNR01823,Imran Gupta,33,Female,O+,Zone_D_Cottage_Hospital,8.541954,76.944546,9634402789,5,2026-06-27,19.0,106.0,Available,0,1,0
DNR01824,Rohan Rao,35,Female,B+,Zone_A_General_Hospital,8.621076,76.86063,9813615080,5,2026-06-08,38.0,163.0,Available,0,1,4
DNR01825,Ramesh Gupta,42,Female,B+,Zone_B_Medical_College,8.531158,76.906476,9454153192,4,2024-07-30,716.0,149.0,Available,1,0,4
DNR01826,Anna Ahmed,30,Female,AB+,Zone_E_Community_Clinic,8.576756,76.872939,9653388287,1,2026-07-13,3.0,,Available,0,0,4
DNR01827,Ayesha Mishra,23,Male,B+,Zone_D_Cottage_Hospital,8.619897,76.932134,9568213353,5,2025-03-14,489.0,60.0,Temporarily Unavailable,1,0,4
DNR01828,Anil Chatterjee,39,Male,O+,Zone_A_General_Hospital,8.594023,76.965322,9342501204,4,2025-01-09,553.0,98.0,Temporarily Unavailable,1,0,0
DNR01829,Aarav Ahmed,47,Female,A+,Zone_D_Cottage_Hospital,8.583312,76.953391,9709073484,3,2026-03-14,124.0,123.0,Temporarily Unavailable,1,0,0
DNR01830,Shreya Jain,21,Female,O+,Zone_C_City_Hospital,8.528456,76.804848,9832115550,4,2025-08-09,341.0,63.0,Available,1,1,1
DNR01831,Sneha Ahmed,18,Female,O+,Zone_A_General_Hospital,8.57869,76.874861,9794790862,5,2024-10-07,647.0,193.0,Available,1,1,4
DNR01832,Sai Sheikh,18,Female,O+,Zone_E_Community_Clinic,8.450159,76.935171,9465139645,6,2024-02-24,873.0,99.0,Available,1,1,3
DNR01833,Sai Sen,19,Female,B+,Zone_D_Cottage_Hospital,8.595508,76.891748,9923031795,8,2024-05-29,778.0,84.0,Available,1,1,4
DNR01834,Anika Rao,35,Female,O+,Zone_B_Medical_College,8.535478,76.870708,9695363509,5,2026-01-17,180.0,107.0,Temporarily Unavailable,1,1,1
DNR01835,Aditya Ahmed,20,Male,B-,Zone_B_Medical_College,8.473892,76.872824,9847197907,5,2025-09-13,306.0,60.0,Available,1,1,3
DNR01836,Ramesh Yadav,30,Female,AB-,Zone_A_General_Hospital,8.517501,76.958673,9839639093,4,2024-10-09,645.0,88.0,Available,1,0,0
DNR01837,Vikram Joseph,39,Male,AB+,Zone_A_General_Hospital,8.580995,76.862408,9570281466,2,2024-10-07,647.0,113.0,Available,1,1,4
DNR01838,Farhan Iyer,18,Female,O+,Zone_B_Medical_College,8.588262,76.911083,9307331729,5,2026-06-10,36.0,150.0,Available,0,1,4
DNR01839,Vivaan Pandey,49,Female,O+,Zone_E_Community_Clinic,8.482718,76.820476,9625309452,3,2025-11-14,244.0,99.0,Temporarily Unavailable,1,1,1
DNR01840,Ramesh Pillai,32,Male,B+,Zone_E_Community_Clinic,8.411751,76.99294,9430423516,3,2024-09-26,658.0,121.0,Available,1,1,2
DNR01841,Pooja Varghese,52,Male,AB+,Zone_D_Cottage_Hospital,8.508205,76.876114,9139774278,5,2026-06-30,16.0,167.0,Not Available,0,0,3
DNR01842,Amit Menon,25,Female,B+,Zone_C_City_Hospital,8.466196,76.94793,9874180734,3,2024-05-01,806.0,68.0,Available,1,1,3
DNR01843,Aditya Ahmed,37,Male,A+,Zone_A_General_Hospital,8.557552,76.831813,9966621002,2,2025-12-12,216.0,105.0,Available,1,1,1
DNR01844,Ali Naidu,41,Male,AB-,Zone_E_Community_Clinic,8.47756,76.855782,9828080516,6,2025-04-03,469.0,121.0,Temporarily Unavailable,1,1,3
DNR01845,George Chatterjee,39,Female,A+,Zone_E_Community_Clinic,8.355355,76.856057,9895697985,2,2026-02-14,152.0,84.0,Available,1,1,3
DNR01846,Kiran Das,30,Male,B+,Zone_A_General_Hospital,8.536961,76.899675,9889693867,4,2026-06-09,37.0,95.0,Available,0,1,4
DNR01847,Rohan Joseph,55,Male,O+,Zone_A_General_Hospital,8.519381,76.881719,9763971973,4,2025-03-21,482.0,76.0,Temporarily Unavailable,1,0,3
DNR01848,Aditya Das,43,Female,A+,Zone_B_Medical_College,8.446094,76.946572,9284950962,2,2026-07-02,14.0,123.0,Temporarily Unavailable,0,0,3
DNR01849,Muhammad Menon,20,Female,O+,Zone_C_City_Hospital,8.454717,76.901835,9952225776,4,2024-03-28,840.0,60.0,Available,1,1,3
DNR01850,Reyansh Thomas,30,Female,AB+,Zone_E_Community_Clinic,8.516295,77.08172,9996952545,3,2026-01-23,174.0,80.0,Not Available,1,0,0
DNR01851,Kiran Pillai,28,Male,O-,Zone_A_General_Hospital,8.548519,76.96163,9633803762,4,2026-03-22,116.0,107.0,Temporarily Unavailable,1,0,0
DNR01852,Lakshmi Bose,37,Female,B-,Zone_E_Community_Clinic,8.465629,77.091661,9167763965,5,2025-12-03,225.0,130.0,Available,1,1,2
DNR01853,Jacob Iyer,19,Female,B+,Zone_D_Cottage_Hospital,8.504211,76.831157,9971364069,5,2025-08-05,345.0,138.0,Available,1,1,1
DNR01854,Alice Pandey,39,Male,B+,Zone_D_Cottage_Hospital,8.510428,77.007758,9229710628,3,2025-08-18,332.0,106.0,Temporarily Unavailable,1,0,0
DNR01855,Zara Panicker,21,Female,O+,Zone_E_Community_Clinic,8.574455,77.070913,9445304509,1,2026-02-26,140.0,,Not Available,1,0,0
DNR01856,Alice Bose,32,Male,B-,Zone_B_Medical_College,8.644904,76.916874,9148948180,6,2024-05-25,782.0,106.0,Available,1,1,4
DNR01857,Kiran Reddy,26,Female,O+,Zone_C_City_Hospital,8.512463,76.95318,9229649486,5,2026-05-13,64.0,181.0,Temporarily Unavailable,0,0,0
DNR01858,Saanvi Sharma,47,Male,B+,Zone_D_Cottage_Hospital,8.481025,76.944292,9847641906,2,2026-01-25,172.0,186.0,Available,1,0,3
DNR01859,Suresh Varghese,34,Male,AB+,Zone_B_Medical_College,8.475096,76.817698,9361611400,1,2025-04-23,449.0,,Available,1,1,1
DNR01860,Elizabeth Panicker,37,Male,A-,Zone_A_General_Hospital,8.562139,76.871171,9207339659,8,2026-03-02,136.0,136.0,Not Available,1,1,4
DNR01861,Thomas Chatterjee,34,Male,B+,Zone_E_Community_Clinic,8.45149,77.058206,9935007826,3,2025-06-26,385.0,60.0,Available,1,1,2
DNR01862,Ananya Nair,18,Female,O+,Zone_D_Cottage_Hospital,8.552816,76.858333,9106817809,7,2026-04-25,82.0,72.0,Available,0,0,1
DNR01863,Aarav Reddy,19,Male,B+,Zone_A_General_Hospital,8.5439,76.884177,9799817448,7,2024-07-23,723.0,69.0,Not Available,1,1,4
DNR01864,Kiran Yadav,24,Female,B+,Zone_C_City_Hospital,8.573808,76.916925,9844643743,8,2025-05-16,426.0,153.0,Available,1,0,4
DNR01865,Jacob Bose,21,Female,A+,Zone_D_Cottage_Hospital,8.508636,76.853192,9236249701,3,2024-08-07,708.0,159.0,Not Available,1,1,1
DNR01866,Kavya Sharma,40,Male,A-,Zone_C_City_Hospital,8.535852,76.807215,9583633860,2,2025-01-27,535.0,113.0,Available,1,1,1
DNR01867,Sunil Das,30,Female,A+,Zone_B_Medical_College,8.50546,77.022257,9842678841,4,2024-10-29,625.0,143.0,Available,1,1,0
DNR01868,Aditya Chandran,28,Male,AB+,Zone_B_Medical_College,8.442324,76.961339,9636750257,3,2024-07-12,734.0,131.0,Available,1,1,2
DNR01869,Radha Pillai,21,Male,A+,Zone_C_City_Hospital,8.385315,77.006284,9549667909,4,2025-07-25,356.0,75.0,Available,1,1,2
DNR01870,Aarav Varghese,50,Male,B+,Zone_B_Medical_College,8.437302,76.864848,9226173057,11,2026-01-01,196.0,60.0,Available,1,0,3
DNR01871,Divya Kumar,46,Male,O+,Zone_E_Community_Clinic,8.455279,76.959235,9917255218,1,2025-07-11,370.0,,Temporarily Unavailable,1,1,2
DNR01872,Shreya Mathew,38,Male,A+,Zone_B_Medical_College,8.580646,76.934671,9927136912,3,2025-03-28,475.0,119.0,Available,1,1,4
DNR01873,Muhammad Naidu,37,Female,B+,Zone_B_Medical_College,8.501665,76.829748,9156982428,4,2025-10-06,283.0,182.0,Temporarily Unavailable,1,1,1
DNR01874,Aadhya Kumar,39,Male,O+,Zone_B_Medical_College,8.537971,76.834595,9609396906,3,2024-08-14,701.0,60.0,Available,1,1,1
DNR01875,Pooja Reddy,45,Male,A+,Zone_B_Medical_College,8.62558,76.933072,9146295027,4,2024-08-29,686.0,208.0,Available,1,1,4
DNR01876,Vihaan Rao,32,Male,B+,Zone_C_City_Hospital,8.534638,76.903875,9325045286,3,2025-09-28,291.0,107.0,Available,1,0,4
DNR01877,Deepak Gupta,25,Male,A-,Zone_C_City_Hospital,8.462353,76.930151,9964527175,2,2024-10-23,631.0,120.0,Available,1,1,3
DNR01878,Jessy Mishra,33,Female,B+,Zone_D_Cottage_Hospital,8.484951,76.824688,9212121299,4,2026-06-02,44.0,100.0,Available,0,0,1
DNR01879,Farhan Menon,26,Female,O+,Zone_E_Community_Clinic,8.517202,76.88487,9269700183,4,2026-01-17,180.0,83.0,Available,1,1,3
DNR01880,Thomas Nair,41,Female,B-,Zone_D_Cottage_Hospital,8.634026,76.916337,9224623936,7,2025-02-04,527.0,123.0,Temporarily Unavailable,1,1,4
DNR01881,Arjun Yadav,18,Female,B+,Zone_B_Medical_College,8.620918,76.926804,9577622795,4,2024-07-08,738.0,74.0,Available,1,1,4
DNR01882,Kiran Panicker,18,Female,O+,Zone_C_City_Hospital,8.587625,76.88599,9313407685,4,2025-05-13,429.0,99.0,Temporarily Unavailable,1,1,4
DNR01883,Farhan Naidu,33,Female,AB-,Zone_C_City_Hospital,8.533079,76.857925,9936418338,2,2025-11-23,235.0,169.0,Available,1,1,1
DNR01884,Krishna Khan,28,Male,A+,Zone_B_Medical_College,8.47265,76.943552,9354603902,4,2026-04-07,100.0,139.0,Available,1,1,3
DNR01885,Farhan Fernandes,35,Male,B+,Zone_B_Medical_College,8.565495,76.790792,9336934839,2,2025-06-27,384.0,109.0,Available,1,1,1
DNR01886,Arjun Joseph,25,Male,O+,Zone_E_Community_Clinic,8.463982,76.817803,9158346438,5,2025-03-07,496.0,144.0,Available,1,1,1
DNR01887,Jessy Fernandes,38,Female,O+,Zone_B_Medical_College,8.635305,77.021852,9754374295,3,2025-12-07,221.0,98.0,Available,1,1,0
